"Nombre","Latitud","Longitud"
"CT_387","20.67221543","-103.3736623"
"CT_386","20.67309689","-103.3672363"
"CT_381","20.67365885","-103.3705973"
"CT_383","20.67368651","-103.3687929"
"CT_786","20.69734976","-103.3703256"
"CT_806","20.71779619","-103.3883721"
"CT_796","20.70350295","-103.3763326"
"CT_804","20.71309782","-103.3827214"
"CT_793","20.69902446","-103.3747723"
"CT_643","20.67325544","-103.3774539"
"CT_643","20.67348384","-103.3773073"
"CT_839","20.69141207","-103.3349168"
"CT_841","20.68961755","-103.3311951"
"CT_471","20.68126778","-103.3345295"
"CT_468","20.68212186","-103.3345432"
"CT_840","20.69070696","-103.3334597"
"CT_482","20.6777895","-103.3314674"
"CT_480","20.67769568","-103.335039"
"CT_843","20.68774025","-103.3330655"
"CT_537","20.67248726","-103.330525"
"CT_539","20.67155217","-103.3308469"
"CT_536","20.67301435","-103.3324297"
"CT_525","20.6740753","-103.32998"
"CT_534","20.67325532","-103.3333005"
"CT_463","20.68616309","-103.3360414"
"CT_478","20.67767315","-103.3358932"
"CT_531","20.67395618","-103.3358685"
"CT_470","20.68119627","-103.338519"
"CT_467","20.6820632","-103.3380522"
"CT_465","20.68402768","-103.3369848"
"CT_477","20.67760792","-103.3383499"
"CT_486","20.67375537","-103.3387147"
"CT_474","20.67833274","-103.3400614"
"CT_484","20.67457056","-103.3420866"
"CT_476","20.67754649","-103.3404707"
"CT_464","20.68494289","-103.3367018"
"CT_529","20.67417761","-103.3366889"
"CT_475","20.67851918","-103.3359108"
"CT_496","20.6722192","-103.3433514"
"CT_490","20.67264428","-103.3381152"
"CT_494","20.67279428","-103.3416753"
"CT_495","20.67216204","-103.3392082"
"CT_493","20.67309676","-103.3428872"
"CT_5","20.68818219","-103.3464761"
"CT_91","2289045.716","672018.7733"
"CT_782","20.69318136","-103.3517385"
"CT_780","20.69684308","-103.3550762"
"CT_25","20.68191899","-103.3460952"
"CT_29","20.68115352","-103.3452569"
"CT_12","20.68547657","-103.3468974"
"CT_21","20.68285071","-103.3468207"
"CT_24","20.68191103","-103.3468056"
"CT_77","20.67437443","-103.3464713"
"CT_74","20.67429919","-103.3488182"
"CT_71","20.67423181","-103.351514"
"CT_200","20.67802436","-103.3498197"
"CT_33","20.68042273","-103.3452158"
"CT_319","20.6898045","-103.3669161"
"CT_216","20.67736527","-103.3458197"
"CT_215","20.67734795","-103.3465847"
"CT_214","20.67741357","-103.3474705"
"CT_224","20.6735915","-103.3479865"
"CT_246","20.67203573","-103.3478937"
"CT_239","20.67207753","-103.3456213"
"CT_237","20.67288201","-103.3464072"
"CT_247","20.67170033","-103.3472095"
"CT_249","20.67142778","-103.3458685"
"CT_244","20.67206964","-103.3495753"
"CT_259","20.67125529","-103.3486566"
"CT_238","20.6728665","-103.3452793"
"CT_227","20.67365046","-103.3455641"
"CT_836","20.69385195","-103.3317606"
"CT_834","20.69546282","-103.335071"
"CT_848","20.71647002","-103.3457531"
"CT_847","20.71807691","-103.3455446"
"CT_851","20.70985509","-103.3465688"
"CT_850","20.71222432","-103.3462629"
"CT_849","20.71413329","-103.3460345"
"CT_353","20.67889711","-103.3687512"
"CT_504","20.69032679","-103.3244215"
"CT_505","20.68865681","-103.3249911"
"CT_555","20.68074707","-103.3219911"
"CT_553","20.6814721","-103.3217499"
"CT_512","20.68174205","-103.3259002"
"CT_511","20.68177118","-103.3273589"
"CT_509","20.68429882","-103.3250322"
"CT_563","20.67705188","-103.3222597"
"CT_559","20.67807685","-103.3219036"
"CT_565","20.67499567","-103.3229739"
"CT_520","20.67784899","-103.3286824"
"CT_522","20.67643687","-103.3277311"
"CT_516","20.67973946","-103.3280433"
"CT_519","20.67892377","-103.3268702"
"CT_560","20.67791002","-103.3257997"
"CT_566","20.67497879","-103.3253831"
"CT_564","20.67601841","-103.3226186"
"CT_557","20.68012294","-103.321194"
"CT_506","20.68691966","-103.3255836"
"CT_837","20.69278691","-103.3294882"
"CT_554","20.68116104","-103.3208364"
"CT_523","20.67562504","-103.3294571"
"CT_518","20.6788542","-103.328344"
"CT_572","20.67159471","-103.3231156"
"CT_571","20.67187971","-103.3240404"
"CT_570","20.67217014","-103.3249504"
"CT_576","20.67140503","-103.3266184"
"CT_574","20.67002283","-103.3216461"
"CT_575","20.67177531","-103.3279555"
"CT_526","20.6738035","-103.3286514"
"CT_569","20.67292227","-103.3236843"
"CT_540","20.67117332","-103.3295542"
"CT_568","20.67318766","-103.3245991"
"CT_895","20.72340505","-103.3162118"
"CT_890","20.71077931","-103.3224927"
"CT_891","20.71293695","-103.3213318"
"CT_889","20.70823422","-103.3241192"
"CT_886","20.70325221","-103.3267866"
"CT_887","20.70491444","-103.3257103"
"CT_885","20.70091103","-103.329449"
"CT_884","20.70037156","-103.3283329"
"CT_815","20.69969073","-103.3268867"
"CT_718","20.63607039","-103.3269518"
"CT_355","20.67881535","-103.3673384"
"CT_582","20.67007208","-103.325652"
"CT_580","20.67044232","-103.3269633"
"CT_581","20.66955296","-103.3272569"
"CT_585","20.66877012","-103.3250964"
"CT_583","20.66981443","-103.3247401"
"CT_589","20.66666027","-103.3269368"
"CT_714","20.65028525","-103.323651"
"CT_738","20.64175807","-103.317336"
"CT_739","20.64307318","-103.3183088"
"CT_415","20.67011971","-103.3567121"
"CT_306","20.66431556","-103.3597043"
"CT_410","20.66697289","-103.3671047"
"CT_403","20.66835675","-103.3684133"
"CT_400","20.66926479","-103.3686652"
"CT_402","20.66828043","-103.3733586"
"CT_408","20.66668462","-103.3732497"
"CT_305","20.66666263","-103.3595058"
"CT_904","2280218.524","672797.3452"
"CT_545","20.66784907","-103.3307501"
"CT_550","20.66360638","-103.3335407"
"CT_709","20.65111217","-103.3349806"
"CT_716","20.64357646","-103.331462"
"CT_707","20.65209613","-103.336987"
"CT_423","20.66885972","-103.349797"
"CT_429","20.66775992","-103.3504944"
"CT_431","20.66706954","-103.3482678"
"CT_422","20.66907258","-103.3511689"
"CT_440","20.66558231","-103.3487698"
"CT_453","20.66386455","-103.3493511"
"CT_454","20.66351623","-103.3482861"
"CT_435","20.66629864","-103.348528"
"CT_419","20.66959775","-103.3536668"
"CT_724","20.64890897","-103.3517609"
"CT_869","20.64030973","-103.3517885"
"CT_456","20.66203504","-103.3457453"
"CT_562","20.67732684","-103.3231635"
"CT_466","20.68317051","-103.337451"
"CT_515","20.6807342","-103.3262424"
"CT_781","20.69322363","-103.3541337"
"CT_906","2281176.765","672296.9515"
"CT_845","20.72518106","-103.3453995"
"CT_427","20.66896955","-103.354847"
"CT_262","20.66999822","-103.3472955"
"CT_458","20.66261188","-103.3497852"
"CT_713","20.65291575","-103.3267067"
"CT_901","2294079.593","675749.7628"
"CT_899","2293360.125","675556.461"
"CT_898","20.72954166","-103.3145848"
"CT_703","20.65178469","-103.3507713"
"CT_874","20.64657675","-103.3527454"
"CT_425","20.66750516","-103.3462417"
"CT_441","20.66517489","-103.3472903"
"CT_459","20.66249026","-103.348805"
"CT_460","20.68711349","-103.3354785"
"CT_461","20.68838066","-103.3343279"
"CT_473","20.67934677","-103.3396148"
"CT_882","20.66020079","-103.349912"
"CT_888","20.7060926","-103.3251377"
"CT_894","20.71998821","-103.317535"
"CT_896","20.7273442","-103.3150153"
"CT_897","20.7259139","-103.3154668"
"CT_900","2293563.163","675614.9199"
"CT_300","20.67121854","-103.3632167"
"CT_302","20.66919493","-103.359408"
"CT_303","20.6683228","-103.3594517"
"CT_304","20.66754604","-103.3594663"
"CT_307","20.66328066","-103.3601654"
"CT_308","20.69103758","-103.36787"
"CT_313","20.68981813","-103.3679356"
"CT_221","20.67354139","-103.3507026"
"CT_323","20.68716118","-103.3718098"
"CT_324","20.68707943","-103.3694357"
"CT_325","20.68668429","-103.3694357"
"CT_327","20.6866366","-103.3680594"
"CT_328","20.68568281","-103.3694576"
"CT_321","20.68584632","-103.37339"
"CT_332","20.68497428","-103.3694576"
"CT_336","20.68421124","-103.3681468"
"CT_341","20.68229","-103.3718899"
"CT_342","20.68223549","-103.3695013"
"CT_346","20.68130893","-103.3694867"
"CT_348","20.68125443","-103.3672729"
"CT_349","20.68036873","-103.3695086"
"CT_357","20.67772525","-103.3673093"
"CT_361","20.67679866","-103.371686"
"CT_363","20.67689404","-103.367302"
"CT_366","20.67587206","-103.3736667"
"CT_368","20.6753815","-103.3705936"
"CT_367","20.67588568","-103.3706373"
"CT_370","20.67543601","-103.3685983"
"CT_372","20.67544964","-103.3672583"
"CT_373","20.67609008","-103.3661806"
"CT_382","20.67365092","-103.3716714"
"CT_384","20.67378719","-103.3672292"
"CT_389","20.67227462","-103.3716277"
"CT_393","20.67133437","-103.3735648"
"CT_396","20.67053038","-103.3685691"
"CT_398","20.66972639","-103.3734628"
"CT_399","20.66984903","-103.36854"
"CT_401","20.6693312","-103.3670981"
"CT_406","20.66758693","-103.3732881"
"CT_409","20.66724625","-103.3685255"
"CT_411","20.66690556","-103.3659621"
"CT_412","20.66844544","-103.3660058"
"CT_416","20.67156603","-103.3567864"
"CT_417","20.66982178","-103.3548056"
"CT_418","20.66999893","-103.3556213"
"CT_420","20.6693312","-103.3526064"
"CT_421","20.67006706","-103.3525918"
"CT_424","20.66821378","-103.3478875"
"CT_426","20.66769594","-103.3468388"
"CT_430","20.66810476","-103.351616"
"CT_432","20.66761418","-103.3531162"
"CT_433","20.66687831","-103.3509606"
"CT_434","20.66634684","-103.3512373"
"CT_436","20.66626508","-103.3459941"
"CT_437","20.66543381","-103.3459358"
"CT_438","20.66739615","-103.3551406"
"CT_439","20.66691919","-103.3533201"
"CT_442","20.66467067","-103.3458921"
"CT_443","20.66606067","-103.3536114"
"CT_444","20.66340331","-103.3458193"
"CT_445","20.66619694","-103.3574418"
"CT_446","20.66569273","-103.3556941"
"CT_446","20.66540655","-103.354762"
"CT_448","20.66516126","-103.3538881"
"CT_450","20.66490234","-103.3529851"
"CT_451","20.66465704","-103.3520821"
"CT_452","20.66438449","-103.3511354"
"CT_455","20.66279006","-103.3458048"
"CT_457","20.66314438","-103.3566116"
"CT_462","20.68662298","-103.3347794"
"CT_469","20.68218099","-103.3329588"
"CT_472","20.6812953","-103.3329297"
"CT_479","20.67765712","-103.3366728"
"CT_481","20.6777525","-103.3337453"
"CT_485","20.67442764","-103.3412169"
"CT_487","20.67351466","-103.3378379"
"CT_488","20.67358279","-103.3414936"
"CT_489","20.67288783","-103.338974"
"CT_491","20.67215198","-103.3363524"
"CT_492","20.67200209","-103.335697"
"CT_503","20.69092858","-103.3257202"
"CT_507","20.68596895","-103.3259241"
"CT_508","20.68466089","-103.3263756"
"CT_510","20.68263065","-103.3270602"
"CT_513","20.68069576","-103.3289681"
"CT_514","20.68076389","-103.3277156"
"CT_517","20.67982369","-103.3265795"
"CT_524","20.67543601","-103.3281234"
"CT_527","20.67467292","-103.3384642"
"CT_528","20.67441402","-103.3375903"
"CT_530","20.67536788","-103.3363232"
"CT_532","20.67373268","-103.3350561"
"CT_535","20.67232913","-103.333556"
"CT_538","20.67209747","-103.3292449"
"CT_541","20.6706939","-103.3311237"
"CT_542","20.67035323","-103.329842"
"CT_543","20.66941296","-103.3315606"
"CT_544","20.66904503","-103.3303809"
"CT_546","20.66704184","-103.3324054"
"CT_547","20.66656488","-103.3311819"
"CT_551","20.66112748","-103.3317354"
"CT_552","20.65981921","-103.3307013"
"CT_556","20.68073664","-103.3234627"
"CT_558","20.67911513","-103.3215839"
"CT_561","20.67772525","-103.3245114"
"CT_567","20.67396434","-103.3233316"
"CT_573","20.67136162","-103.3222393"
"CT_577","20.6710482","-103.325327"
"CT_578","20.67081655","-103.3243949"
"CT_579","20.67055763","-103.3234919"
"CT_584","20.66902334","-103.3260172"
"CT_586","20.6684103","-103.325226"
"CT_587","20.66772785","-103.3265488"
"CT_591","20.66527564","-103.3275007"
"CT_593","20.66425772","-103.3279334"
"CT_701","20.63002522","-103.4226927"
"CT_700","20.62912156","-103.4209473"
"CT_702","20.65909579","-103.3456419"
"CT_704","20.654309","-103.3464497"
"CT_705","20.65510826","-103.3446671"
"CT_706","20.65650695","-103.3425317"
"CT_708","20.65408312","-103.3395236"
"CT_710","20.65096424","-103.3311305"
"CT_711","20.65201545","-103.3286516"
"CT_712","20.65324911","-103.3258384"
"CT_715","20.65049509","-103.3360419"
"CT_719","20.63547311","-103.3264791"
"CT_722","20.62919107","-103.3224311"
"CT_723","20.62721865","-103.3238794"
"CT_725","20.64732401","-103.3523452"
"CT_726","20.65299716","-103.343293"
"CT_727","20.65072098","-103.3418818"
"CT_728","20.6461685","-103.3389758"
"CT_729","20.64839263","-103.3403684"
"CT_730","20.657784","-103.318838"
"CT_744","20.63841855","-103.3176589"
"CT_750","20.64570803","-103.3102129"
"CT_752","20.64512593","-103.3085788"
"CT_770","20.70159693","-103.3548427"
"CT_771","20.70263911","-103.3548056"
"CT_784","20.69729785","-103.367618"
"CT_789","20.69363267","-103.3732629"
"CT_790","20.69325052","-103.3727894"
"CT_791","20.69291179","-103.3723623"
"CT_792","20.69974704","-103.3750176"
"CT_797","20.70547903","-103.3768931"
"CT_798","20.70845784","-103.378035"
"CT_800","20.71008184","-103.3793348"
"CT_799","20.7096563","-103.3789449"
"CT_816","20.7066254","-103.3469603"
"CT_821","20.70354233","-103.3473317"
"CT_832","20.69536973","-103.3221897"
"CT_835","20.69454463","-103.3331545"
"CT_838","20.69442304","-103.3285866"
"CT_842","20.69125287","-103.3302949"
"CT_846","20.7213972","-103.3454191"
"CT_864","20.63235385","-103.350312"
"CT_865","20.63369193","-103.350804"
"CT_866","20.63615083","-103.3511661"
"CT_867","20.63715002","-103.351324"
"CT_868","20.6373151","-103.3522802"
"CT_870","20.63985214","-103.3517325"
"CT_871","20.63905281","-103.3516118"
"CT_873","20.64405728","-103.3523638"
"CT_875","20.63370061","-103.3509804"
"CT_876","20.65036478","-103.3532922"
"CT_877","20.65111193","-103.3533944"
"CT_878","20.65273653","-103.3534129"
"CT_883","20.66043363","-103.3505998"
"CT_902","2279743.965","672735.2847"
"CT_903","2280153.006","672654.6628"
"CT_905","2280760.289","672485.8958"
"CT_907","2281061.781","672332.829"
"CT_908","2281315.802","672242.1835"
"CT_909","2281464.597","672210.672"
"CT_910","2276483.548","661767.4638"
"CT_1994","20.69413874","-103.3517065"
"CT_1736","20.68874838","-103.3320785"
"CT_1824","20.69354738","-103.3484021"
"CT_1878","20.70489092","-103.3547818"
"CT_1870","20.66636304","-103.3650433"
"CT_365","20.675327","-103.3736959"
"CT_197","20.67798313","-103.3523871"
"CT_172","20.68879308","-103.3540284"
"CT_81","20.67273894","-103.3546142"
"CT_533","20.6734874","-103.3342114"
"CT_151","20.68267833","-103.3500103"
"CT_397","20.67043228","-103.3735119"
"CT_1917","20.68806051","-103.3669609"
"CT_1920","20.68697013","-103.3670305"
"CT_1927","20.65670802","-103.3283988"
"CT_1928","20.57958153","-103.4464467"
"CT_1943","20.70278575","-103.376166"
"CT_1969","20.64290972","-103.3587636"
"CT_1992","20.68903348","-103.3497152"
"PVI-001","20.729472","-103.569389"
"PVI-002","20.947556","-103.415806"
"PVI-003","20.500333","-103.579583"
"PVI-004","20.40871","-103.648811"
"PVI-005","20.257528","-103.667083"
"PVI-006","19.936346","-103.657669"
"PVI-007","20.525472","-105.306833"
"PVI-008","20.824389","-105.089806"
"PVI-009","19.529639","-103.421194"
"PVI-010","19.23125","-104.57975"
"PVI-011","19.682566","-103.802017"
"PVI-012","20.846538","-103.258003"
"PVI-013","20.154111","-103.188194"
"PVI-014","20.39575","-102.126083"
"PVI-015","20.292389","-102.583972"
"PVI-016","21.96025","-103.309639"
"PVI-017","20.984166","-104.054535"
"CENTRO DE SALUD EL CARMEN DE ORDAZ","20.6544","-103.914"
"CENTRO DE SALUD ACHÍO CHOME","20.89553887","-103.7368673"
"CENTRO DE SALUD SANTIAGUITO","20.78083446","-103.7237808"
"CENTRO DE SALUD SAN ANTONIO MATUTE","20.562653°","-103.954657°"
"CENTRO DE SALUD TEXCALAME","20.4562157","-104.0703411"
"CENTRO DE SALUD VILLAHERMOSA","20.49630066","-103.990674"
"CENTRO DE SALUD VOLCANES","20.319958","-104.537182"
"CENTRO DE SALUD CAMICHINES","20.4979531","-103.8049277"
"IGNACIO ALLENDE","21.002638900","-103.628861000"
"CENTRO DE SALUD LA ESTANZUELA","20.67198514","-103.8250656"
"CENTRO DE SALUD TABLILLO EL","20.80346203","-104.5482133"
"CENTRO DE SALUD VENTA DE MOCHITILTIC","21.01583618","-104.1431382"
"CENTRO DE SALUD SAN ANDRÉS","20.92376376","-104.0892203"
"CENTRO DE SALUD LA LAJA","20.583982°","-104.522197°"
"CENTRO DE SALUD ESTANCIA DE AYONES","20.881869","-104.08813"
"CENTRO DE SALUD LA VEGA","20.5857078","-103.8599118"
"CENTRO DE SALUD CRUCERO DE SANTA MARÍA","20.386167","-103.860556"
"CENTRO DE SALUD SALITRE EL","20.50366965","-103.8577616"
"CENTRO DE SALUD TALA COLONIA GUADALUPE","20.66076","-103.7125048"
"CENTRO DE SALUD AHUISCULCO","20.57072746","-103.7073515"
"CENTRO DE SALUD NAVAJAS","20.53520005","-103.6801727"
"CENTRO DE SALUD PACANA","20.60125544","-103.8196261"
"CENTRO DE SALUD LABOR DE RIVERA","20.67558876","-103.8789306"
"CENTRO DE SALUD OCONAHUA","20.74397835","-104.1575524"
"CENTRO DE SALUD SAN NICOLÁS","20.4679","-103.817"
"CENTRO DE SALUD SAN PEDRO","20.8180913","-104.0618887"
"BENITO JUAREZ","20.867111000","-103.779416700"
"CARAVANA DE LA SALUD AUTLÁN","19.773219","-104.369358"
"CARAVANA DE LA SALUD AYUTLA","20.1262407","-104.346527"
"CARAVANA DE LA SALUD VILLA PURIFICACIÓN","19.718564","-104.610365"
"CENTRO DE SALUD AHUACAPÁN","19.679122","-104.326317"
"CENTRO DE SALUD ALCÍHUATL","19.908658","-104.718858"
"CENTRO DE SALUD APULCO","19.737758","-103.899539"
"CENTRO DE SALUD ATENGO","20.274353","-104.239425"
"CENTRO DE SALUD AYOTITLÁN II","20.22","-103.944"
"CENTRO DE SALUD AYUQUILA","19.83871399","-104.2709399"
"CENTRO DE SALUD CHACALA","19.326489","-104.282328"
"CENTRO DE SALUD CHILACAYOTE","20.1390106","-104.648784"
"CENTRO DE SALUD COLOTITLAN","20.095358","-104.156289"
"CENTRO DE SALUD CORCOVADO","19.8449234","-104.2886602"
"CENTRO DE SALUD CUAUTLA","20.202003","-104.405778"
"CENTRO DE SALUD CUZALAPA","19.496953","-104.315128"
"CENTRO DE SALUD EL AGUACATE","19.238969","-104.566425"
"CENTRO DE SALUD EL CHANTE","19.7157501","-104.202474"
"CENTRO DE SALUD EL CHICO","19.601768","-104.438268"
"CENTRO DE SALUD FRANCISCO VILLA","19.385897","-104.969397"
"CENTRO DE SALUD IXTLAHUACAN DE SANTIAGO","19.9979895","-104.185183"
"CENTRO DE SALUD JALOCOTE","19.765528","-104.351875"
"CENTRO DE SALUD JALPA","20.036289","-103.935558"
"CENTRO DE SALUD JALUCO","19.23004577","-104.6877587"
"CENTRO DE SALUD JUAN GIL PRECIADO","19.6038824","-105.070382"
"CENTRO DE SALUD JUANACATLÁN","20.1922","-104.254"
"CENTRO DE SALUD LA CIÉNEGA","19.835266","-104.139822"
"CENTRO DE SALUD LA COFRADIA","20.055989","-104.098461"
"CENTRO DE SALUD LA CONCEPCIÓN","19.4934","-104.562"
"CENTRO DE SALUD LA MANZANILLA","19.287639","-104.783639"
"CENTRO DE SALUD LAGUNILLAS","19.765794","-104.351567"
"CENTRO DE SALUD LOS GUAJES","20.086819","-104.025908"
"CENTRO DE SALUD LOS LINDOS","19.88633","-104.969155"
"CENTRO DE SALUD MIGUEL HIDALGO NUEVO","19.362669","-104.895369"
"CENTRO DE SALUD MIRAPLANES","20.150339","-104.174"
"CENTRO DE SALUD PABELO","19.881908","-104.636689"
"CENTRO DE SALUD PUNTA PERULA","19.590219","-105.128558"
"CENTRO DE SALUD QUILA","20.354389","-104.082689"
"CENTRO DE SALUD SAN CLEMENTE","20.080919","-104.251758"
"CENTRO DE SALUD SAN JUAN CACOMA","19.890693","-104.48518"
"CENTRO DE SALUD SAN MATEO","19.578419","-105.082808"
"CENTRO DE SALUD SAN MIGUEL DE HIDALGO","19.850932","-104.089353"
